Edge Label,Good,Fisher Prices,New Prices,Capacity
e1,"V001_1_dep, V002_6_arr",0.0,0.0,3.0
e2,"V001_1_arr, V001_1",0.0,0.0,2.0
e3,"V001_1, V001_1_dep",0.0,0.0,1.0
e4,"V001_1, V001_2",0.0,0.0,8.0
e5,"V001_2, V001_2_dep",0.0,0.0,1.0
e6,"V001_2, V001_3",0.0,0.0,8.0
e7,"V006_1_arr, V006_1",0.0,0.0,1.0
e8,"V006_1, V006_1_dep",0.0,0.0,4.0
e9,"V006_1, V006_2",0.0,0.0,8.0
e10,"V006_2, V006_2_dep",0.0,0.0,4.0
e11,"V006_2, V006_3",0.0,0.0,8.0
e12,"V007_1_dep, V002_39_arr",0.0,0.0,3.0
e13,"V007_1_arr, V007_1",0.0,0.0,1.0
e14,"V007_1, V007_1_dep",0.0,0.0,2.0
e15,"V007_1, V007_2",0.0,0.0,8.0
e16,"V007_2, V007_2_dep",0.0,0.0,2.0
e17,"V007_2, V007_3",0.0,0.0,8.0
e18,"V003_1_dep, V006_23_arr",0.0,0.0,4.0
e19,"V003_1_arr, V003_1",0.0,0.0,2.0
e20,"V003_1, V003_1_dep",0.0,0.0,1.0
e21,"V003_1, V003_2",0.0,0.0,8.0
e22,"V003_2, V003_2_dep",0.0,0.0,1.0
e23,"V003_2, V003_3",0.0,0.0,8.0
e24,"V002_1_arr, V002_1",0.0,0.0,1.0
e25,"V002_1, V002_1_dep",0.0,0.0,5.0
e26,"V002_1, V002_2",0.0,0.0,8.0
e27,"V002_2, V002_2_dep",0.0,0.0,5.0
e28,"V002_2, V002_3",0.0,0.0,8.0
e29,"V001_2_dep, V002_7_arr",0.0,0.0,3.0
e30,"V001_2_arr, V001_2",0.0,0.0,2.0
e31,"V001_3, V001_3_dep",0.0,0.0,1.0
e32,"V001_3, V001_4",0.0,0.0,8.0
e33,"V006_2_arr, V006_2",0.0,0.0,1.0
e34,"V006_3, V006_3_dep",0.0,0.0,4.0
e35,"V006_3, V006_4",0.0,0.0,8.0
e36,"V007_2_dep, V002_40_arr",0.0,0.0,3.0
e37,"V007_2_arr, V007_2",0.0,0.0,1.0
e38,"V007_3, V007_3_dep",0.0,0.0,2.0
e39,"V007_3, V007_4",0.0,0.0,8.0
e40,"V003_2_dep, V006_24_arr",0.0,0.0,4.0
e41,"V003_2_arr, V003_2",0.0,0.0,2.0
e42,"V003_3, V003_3_dep",0.0,0.0,1.0
e43,"V003_3, V003_4",0.0,0.0,8.0
e44,"V002_2_arr, V002_2",0.0,0.0,1.0
e45,"V002_3, V002_3_dep",0.0,0.0,5.0
e46,"V002_3, V002_4",0.0,0.0,8.0
e47,"V001_3_dep, V002_8_arr",0.0,0.0,3.0
e48,"V001_3_arr, V001_3",0.0,0.0,2.0
e49,"V001_4, V001_4_dep",0.0,0.0,1.0
e50,"V001_4, V001_5",0.0,0.0,8.0
e51,"V006_3_arr, V006_3",0.0,0.0,1.0
e52,"V006_4, V006_4_dep",0.0,0.0,4.0
e53,"V006_4, V006_5",0.0,0.0,8.0
e54,"V007_3_dep, V002_41_arr",0.0,0.0,3.0
e55,"V007_3_arr, V007_3",0.0,0.0,1.0
e56,"V007_4, V007_4_dep",0.0,0.0,2.0
e57,"V007_4, V007_5",0.0,0.0,8.0
e58,"V003_3_dep, V006_25_arr",0.0,0.0,4.0
e59,"V003_3_arr, V003_3",0.0,0.0,2.0
e60,"V003_4, V003_4_dep",0.0,0.0,1.0
e61,"V003_4, V003_5",0.0,0.0,8.0
e62,"V002_3_arr, V002_3",0.0,0.0,1.0
e63,"V002_4, V002_4_dep",0.0,0.0,5.0
e64,"V002_4, V002_5",0.0,0.0,8.0
e65,"V001_4_dep, V002_9_arr",0.0,0.0,3.0
e66,"V001_4_arr, V001_4",0.0,0.0,2.0
e67,"V001_5, V001_5_dep",0.0,0.0,1.0
e68,"V001_5, V001_6",0.0,0.0,8.0
e69,"V006_4_arr, V006_4",0.0,0.0,1.0
e70,"V006_5, V006_5_dep",0.0,0.0,4.0
e71,"V006_5, V006_6",0.0,0.0,8.0
e72,"V007_4_dep, V002_42_arr",0.0,0.0,3.0
e73,"V007_4_arr, V007_4",0.0,0.0,1.0
e74,"V007_5, V007_5_dep",0.0,0.0,2.0
e75,"V007_5, V007_6",0.0,0.0,8.0
e76,"V003_4_dep, V006_26_arr",0.0,0.0,4.0
e77,"V003_4_arr, V003_4",0.0,0.0,2.0
e78,"V003_5, V003_5_dep",0.0,0.0,1.0
e79,"V003_5, V003_6",0.0,0.0,8.0
e80,"V002_4_arr, V002_4",0.0,0.0,1.0
e81,"V002_5, V002_5_dep",0.0,0.0,5.0
e82,"V002_5, V002_6",0.0,0.0,8.0
e83,"V001_5_dep, V002_10_arr",0.0,0.0,3.0
e84,"V001_5_arr, V001_5",0.0,0.0,2.0
e85,"V001_6, V001_6_dep",0.0,0.0,1.0
e86,"V001_6, V001_7",0.0,0.0,8.0
e87,"V006_5_arr, V006_5",0.0,0.0,1.0
e88,"V006_6, V006_6_dep",0.0,0.0,4.0
e89,"V006_6, V006_7",0.0,0.0,8.0
e90,"V007_5_dep, V002_43_arr",0.0,0.0,3.0
e91,"V007_5_arr, V007_5",0.0,0.0,1.0
e92,"V007_6, V007_6_dep",0.0,0.0,2.0
e93,"V007_6, V007_7",0.0,0.0,8.0
e94,"V003_5_dep, V006_27_arr",0.0,0.0,4.0
e95,"V003_5_arr, V003_5",0.0,0.0,2.0
e96,"V003_6, V003_6_dep",0.0,0.0,1.0
e97,"V003_6, V003_7",0.0,0.0,8.0
e98,"V002_5_arr, V002_5",0.0,0.0,1.0
e99,"V002_6, V002_6_dep",0.0,0.0,5.0
e100,"V002_6, V002_7",0.0,0.0,8.0
e101,"V001_6_dep, V002_11_arr",0.0,0.0,3.0
e102,"V001_6_arr, V001_6",0.0,0.0,2.0
e103,"V001_7, V001_7_dep",0.0,0.0,1.0
e104,"V001_7, V001_8",0.0,0.0,8.0
e105,"V006_6_arr, V006_6",0.0,0.0,1.0
e106,"V006_7, V006_7_dep",0.0,0.0,4.0
e107,"V006_7, V006_8",0.0,0.0,8.0
e108,"V007_6_dep, V002_44_arr",0.0,0.0,3.0
e109,"V007_6_arr, V007_6",0.0,0.0,1.0
e110,"V007_7, V007_7_dep",0.0,0.0,2.0
e111,"V007_7, V007_8",0.0,0.0,8.0
e112,"V003_6_dep, V006_28_arr",0.0,0.0,4.0
e113,"V003_6_arr, V003_6",0.0,0.0,2.0
e114,"V003_7, V003_7_dep",0.0,0.0,1.0
e115,"V003_7, V003_8",0.0,0.0,8.0
e116,"V002_6_arr, V002_6",0.0,0.0,1.0
e117,"V002_7, V002_7_dep",0.0,0.0,5.0
e118,"V002_7, V002_8",0.0,0.0,8.0
e119,"V001_7_dep, V002_12_arr",0.0,0.0,3.0
e120,"V001_7_arr, V001_7",0.0,0.0,2.0
e121,"V001_8, V001_8_dep",0.0,0.0,1.0
e122,"V001_8, V001_9",0.0,0.0,8.0
e123,"V006_7_arr, V006_7",0.0,0.0,1.0
e124,"V006_8, V006_8_dep",0.0,0.0,4.0
e125,"V006_8, V006_9",0.0,0.0,8.0
e126,"V007_7_dep, V002_45_arr",0.0,0.0,3.0
e127,"V007_7_arr, V007_7",0.0,0.0,1.0
e128,"V007_8, V007_8_dep",0.0,0.0,2.0
e129,"V007_8, V007_9",0.0,0.0,8.0
e130,"V003_7_dep, V006_29_arr",0.0,0.0,4.0
e131,"V003_7_arr, V003_7",0.0,0.0,2.0
e132,"V003_8, V003_8_dep",0.0,0.0,1.0
e133,"V003_8, V003_9",0.0,0.0,8.0
e134,"V002_7_arr, V002_7",0.0,0.0,1.0
e135,"V002_8, V002_8_dep",0.0,0.0,5.0
e136,"V002_8, V002_9",0.0,0.0,8.0
e137,"V001_8_dep, V002_13_arr",0.0,0.0,3.0
e138,"V001_8_arr, V001_8",0.0,0.0,2.0
e139,"V001_9, V001_9_dep",0.0,0.0,1.0
e140,"V001_9, V001_10",0.0,0.0,8.0
e141,"V006_8_arr, V006_8",0.0,0.0,1.0
e142,"V006_9, V006_9_dep",0.0,0.0,4.0
e143,"V006_9, V006_10",0.0,0.0,8.0
e144,"V007_8_dep, V002_46_arr",0.0,0.0,3.0
e145,"V007_8_arr, V007_8",0.0,0.0,1.0
e146,"V007_9, V007_9_dep",0.0,0.0,2.0
e147,"V007_9, V007_10",0.0,0.0,8.0
e148,"V003_8_dep, V006_30_arr",0.0,0.0,4.0
e149,"V003_8_arr, V003_8",0.0,0.0,2.0
e150,"V003_9, V003_9_dep",0.0,0.0,1.0
e151,"V003_9, V003_10",0.0,0.0,8.0
e152,"V002_8_arr, V002_8",0.0,0.0,1.0
e153,"V002_9, V002_9_dep",0.0,0.0,5.0
e154,"V002_9, V002_10",0.0,0.0,8.0
e155,"V001_9_dep, V002_14_arr",0.0,0.0,3.0
e156,"V001_9_arr, V001_9",0.0,0.0,2.0
e157,"V001_10, V001_10_dep",0.0,0.0,1.0
e158,"V001_10, V001_11",0.0,0.0,8.0
e159,"V006_9_arr, V006_9",0.0,0.0,1.0
e160,"V006_10, V006_10_dep",0.0,0.0,4.0
e161,"V006_10, V006_11",0.0,0.0,8.0
e162,"V007_9_dep, V002_47_arr",0.0,0.0,3.0
e163,"V007_9_arr, V007_9",0.0,0.0,1.0
e164,"V007_10, V007_10_dep",0.0,0.0,2.0
e165,"V007_10, V007_11",0.0,0.0,8.0
e166,"V003_9_dep, V006_31_arr",0.0,0.0,4.0
e167,"V003_9_arr, V003_9",0.0,0.0,2.0
e168,"V003_10, V003_10_dep",0.0,0.0,1.0
e169,"V003_10, V003_11",0.0,0.0,8.0
e170,"V002_9_arr, V002_9",0.0,0.0,1.0
e171,"V002_10, V002_10_dep",0.0,0.0,5.0
e172,"V002_10, V002_11",0.0,0.0,8.0
e173,"V001_10_dep, V002_15_arr",0.0,0.0,3.0
e174,"V001_10_arr, V001_10",0.0,0.0,2.0
e175,"V001_11, V001_11_dep",0.0,0.0,1.0
e176,"V001_11, V001_12",0.0,0.0,8.0
e177,"V006_10_arr, V006_10",0.0,0.0,1.0
e178,"V006_11, V006_11_dep",0.0,0.0,4.0
e179,"V006_11, V006_12",0.0,0.0,8.0
e180,"V007_10_dep, V002_48_arr",0.0,0.0,3.0
e181,"V007_10_arr, V007_10",0.0,0.0,1.0
e182,"V007_11, V007_11_dep",0.0,0.0,2.0
e183,"V007_11, V007_12",0.0,0.0,8.0
e184,"V003_10_dep, V006_32_arr",0.0,0.0,4.0
e185,"V003_10_arr, V003_10",0.0,0.0,2.0
e186,"V003_11, V003_11_dep",0.0,0.0,1.0
e187,"V003_11, V003_12",0.0,0.0,8.0
e188,"V002_10_arr, V002_10",0.0,0.0,1.0
e189,"V002_11, V002_11_dep",0.0,0.0,5.0
e190,"V002_11, V002_12",0.0,0.0,8.0
e191,"V001_11_dep, V002_16_arr",0.0,0.0,3.0
e192,"V001_11_arr, V001_11",0.0,0.0,2.0
e193,"V001_12, V001_12_dep",0.0,0.0,1.0
e194,"V001_12, V001_13",0.0,0.0,8.0
e195,"V006_11_arr, V006_11",0.0,0.0,1.0
e196,"V006_12, V006_12_dep",0.0,0.0,4.0
e197,"V006_12, V006_13",0.0,0.0,8.0
e198,"V007_11_dep, V002_49_arr",0.0,0.0,3.0
e199,"V007_11_arr, V007_11",0.0,0.0,1.0
e200,"V007_12, V007_12_dep",0.0,0.0,2.0
e201,"V007_12, V007_13",0.0,0.0,8.0
e202,"V003_11_dep, V006_33_arr",0.0,0.0,4.0
e203,"V003_11_arr, V003_11",0.0,0.0,2.0
e204,"V003_12, V003_12_dep",0.0,0.0,1.0
e205,"V003_12, V003_13",0.0,0.0,8.0
e206,"V002_11_arr, V002_11",0.0,0.0,1.0
e207,"V002_12, V002_12_dep",0.0,0.0,5.0
e208,"V002_12, V002_13",0.0,0.0,8.0
e209,"V001_12_dep, V002_17_arr",0.0,0.0,3.0
e210,"V001_12_arr, V001_12",0.0,0.0,2.0
e211,"V001_13, V001_13_dep",0.0,0.0,1.0
e212,"V001_13, V001_14",0.0,0.0,8.0
e213,"V006_12_arr, V006_12",0.0,0.0,1.0
e214,"V006_13, V006_13_dep",0.0,0.0,4.0
e215,"V006_13, V006_14",0.0,0.0,8.0
e216,"V007_12_dep, V002_50_arr",0.0,0.0,3.0
e217,"V007_12_arr, V007_12",0.0,0.0,1.0
e218,"V007_13, V007_13_dep",0.0,0.0,2.0
e219,"V007_13, V007_14",0.0,0.0,8.0
e220,"V003_12_dep, V006_34_arr",0.0,0.0,4.0
e221,"V003_12_arr, V003_12",0.0,0.0,2.0
e222,"V003_13, V003_13_dep",0.0,0.0,1.0
e223,"V003_13, V003_14",0.0,0.0,8.0
e224,"V002_12_arr, V002_12",0.0,0.0,1.0
e225,"V002_13, V002_13_dep",0.0,0.0,5.0
e226,"V002_13, V002_14",0.0,0.0,8.0
e227,"V001_13_dep, V002_18_arr",0.0,0.0,3.0
e228,"V001_13_arr, V001_13",0.0,0.0,2.0
e229,"V001_14, V001_14_dep",0.0,0.0,1.0
e230,"V001_14, V001_15",0.0,0.0,8.0
e231,"V006_13_arr, V006_13",0.0,0.0,1.0
e232,"V006_14, V006_14_dep",0.0,0.0,4.0
e233,"V006_14, V006_15",0.0,0.0,8.0
e234,"V007_13_dep, V002_51_arr",0.0,0.0,3.0
e235,"V007_13_arr, V007_13",0.0,0.0,1.0
e236,"V007_14, V007_14_dep",0.0,0.0,2.0
e237,"V007_14, V007_15",0.0,0.0,8.0
e238,"V003_13_dep, V006_35_arr",0.0,0.0,4.0
e239,"V003_13_arr, V003_13",0.0,0.0,2.0
e240,"V003_14, V003_14_dep",0.0,0.0,1.0
e241,"V003_14, V003_15",0.0,0.0,8.0
e242,"V002_13_arr, V002_13",0.0,0.0,1.0
e243,"V002_14, V002_14_dep",0.0,0.0,5.0
e244,"V002_14, V002_15",0.0,0.0,8.0
e245,"V001_14_dep, V002_19_arr",0.0,0.0,3.0
e246,"V001_14_arr, V001_14",0.0,0.0,2.0
e247,"V001_15, V001_15_dep",0.0,0.0,1.0
e248,"V001_15, V001_16",0.0,0.0,8.0
e249,"V006_14_arr, V006_14",0.0,0.0,1.0
e250,"V006_15, V006_15_dep",0.0,0.0,4.0
e251,"V006_15, V006_16",0.0,0.0,8.0
e252,"V007_14_dep, V002_52_arr",0.0,0.0,3.0
e253,"V007_14_arr, V007_14",0.0,0.0,1.0
e254,"V007_15, V007_15_dep",0.0,0.0,2.0
e255,"V007_15, V007_16",0.0,0.0,8.0
e256,"V003_14_dep, V006_36_arr",0.0,0.0,4.0
e257,"V003_14_arr, V003_14",0.0,0.0,2.0
e258,"V003_15, V003_15_dep",0.0,0.0,1.0
e259,"V003_15, V003_16",0.0,0.0,8.0
e260,"V002_14_arr, V002_14",0.0,0.0,1.0
e261,"V002_15, V002_15_dep",0.0,0.0,5.0
e262,"V002_15, V002_16",0.0,0.0,8.0
e263,"V001_15_dep, V002_20_arr",0.0,0.0,3.0
e264,"V001_15_arr, V001_15",0.0,0.0,2.0
e265,"V001_16, V001_16_dep",0.0,0.0,1.0
e266,"V001_16, V001_17",0.0,0.0,8.0
e267,"V006_15_arr, V006_15",0.0,0.0,1.0
e268,"V006_16, V006_16_dep",0.0,0.0,4.0
e269,"V006_16, V006_17",0.0,0.0,8.0
e270,"V007_15_dep, V002_53_arr",0.0,0.0,3.0
e271,"V007_15_arr, V007_15",0.0,0.0,1.0
e272,"V007_16, V007_16_dep",0.0,0.0,2.0
e273,"V007_16, V007_17",0.0,0.0,8.0
e274,"V003_15_dep, V006_37_arr",0.0,0.0,4.0
e275,"V003_15_arr, V003_15",0.0,0.0,2.0
e276,"V003_16, V003_16_dep",0.0,0.0,1.0
e277,"V003_16, V003_17",0.0,0.0,8.0
e278,"V002_15_arr, V002_15",0.0,0.0,1.0
e279,"V002_16, V002_16_dep",0.0,0.0,5.0
e280,"V002_16, V002_17",0.0,0.0,8.0
e281,"V001_16_dep, V002_21_arr",0.0,0.0,3.0
e282,"V001_16_arr, V001_16",0.0,0.0,2.0
e283,"V001_17, V001_17_dep",0.0,0.0,1.0
e284,"V001_17, V001_18",0.0,0.0,8.0
e285,"V006_16_arr, V006_16",0.0,0.0,1.0
e286,"V006_17, V006_17_dep",0.0,0.0,4.0
e287,"V006_17, V006_18",0.0,0.0,8.0
e288,"V007_16_dep, V002_54_arr",0.0,0.0,3.0
e289,"V007_16_arr, V007_16",0.0,0.0,1.0
e290,"V007_17, V007_17_dep",0.0,0.0,2.0
e291,"V007_17, V007_18",0.0,0.0,8.0
e292,"V003_16_dep, V006_38_arr",0.0,0.0,4.0
e293,"V003_16_arr, V003_16",0.0,0.0,2.0
e294,"V003_17, V003_17_dep",0.0,0.0,1.0
e295,"V003_17, V003_18",0.0,0.0,8.0
e296,"V002_16_arr, V002_16",0.0,0.0,1.0
e297,"V002_17, V002_17_dep",0.0,0.0,5.0
e298,"V002_17, V002_18",0.0,0.0,8.0
e299,"V001_17_dep, V002_22_arr",0.0,0.0,3.0
e300,"V001_17_arr, V001_17",0.0,0.0,2.0
e301,"V001_18, V001_18_dep",0.0,0.0,1.0
e302,"V001_18, V001_19",0.0,0.0,8.0
e303,"V006_17_arr, V006_17",0.0,0.0,1.0
e304,"V006_18, V006_18_dep",0.0,0.0,4.0
e305,"V006_18, V006_19",0.0,0.0,8.0
e306,"V007_17_dep, V002_55_arr",0.0,0.0,3.0
e307,"V007_17_arr, V007_17",0.0,0.0,1.0
e308,"V007_18, V007_18_dep",0.0,0.0,2.0
e309,"V007_18, V007_19",0.0,0.0,8.0
e310,"V003_17_dep, V006_39_arr",0.0,0.0,4.0
e311,"V003_17_arr, V003_17",0.0,0.0,2.0
e312,"V003_18, V003_18_dep",0.0,0.0,1.0
e313,"V003_18, V003_19",0.0,0.0,8.0
e314,"V002_17_arr, V002_17",0.0,0.0,1.0
e315,"V002_18, V002_18_dep",0.0,0.0,5.0
e316,"V002_18, V002_19",0.0,0.0,8.0
e317,"V001_18_dep, V002_23_arr",0.0,0.0,3.0
e318,"V001_18_arr, V001_18",0.0,0.0,2.0
e319,"V001_19, V001_19_dep",0.0,0.0,1.0
e320,"V001_19, V001_20",0.0,0.0,8.0
e321,"V006_18_arr, V006_18",0.0,0.0,1.0
e322,"V006_19, V006_19_dep",0.0,0.0,4.0
e323,"V006_19, V006_20",0.0,0.0,8.0
e324,"V007_18_dep, V002_56_arr",0.0,0.0,3.0
e325,"V007_18_arr, V007_18",0.0,0.0,1.0
e326,"V007_19, V007_19_dep",0.0,0.0,2.0
e327,"V007_19, V007_20",0.0,0.0,8.0
e328,"V003_18_dep, V006_40_arr",0.0,0.0,4.0
e329,"V003_18_arr, V003_18",0.0,0.0,2.0
e330,"V003_19, V003_19_dep",0.0,0.0,1.0
e331,"V003_19, V003_20",0.0,0.0,8.0
e332,"V002_18_arr, V002_18",18.37035636801209,18.37035636801209,1.0
e333,"V002_19, V002_19_dep",0.0,0.0,5.0
e334,"V002_19, V002_20",0.0,0.0,8.0
e335,"V001_19_dep, V002_24_arr",0.0,0.0,3.0
e336,"V001_19_arr, V001_19",0.0,0.0,2.0
e337,"V001_20, V001_20_dep",0.0,0.0,1.0
e338,"V001_20, V001_21",0.0,0.0,8.0
e339,"V006_19_arr, V006_19",0.0,0.0,1.0
e340,"V006_20, V006_20_dep",0.0,0.0,4.0
e341,"V006_20, V006_21",0.0,0.0,8.0
e342,"V007_19_dep, V002_57_arr",0.0,0.0,3.0
e343,"V007_19_arr, V007_19",0.0,0.0,1.0
e344,"V007_20, V007_20_dep",0.0,0.0,2.0
e345,"V007_20, V007_21",0.0,0.0,8.0
e346,"V003_19_dep, V006_41_arr",0.0,0.0,4.0
e347,"V003_19_arr, V003_19",0.0,0.0,2.0
e348,"V003_20, V003_20_dep",0.0,0.0,1.0
e349,"V003_20, V003_21",0.0,0.0,8.0
e350,"V002_19_arr, V002_19",8.361925142958276,8.361925142958276,1.0
e351,"V002_20, V002_20_dep",0.0,0.0,5.0
e352,"V002_20, V002_21",0.0,0.0,8.0
e353,"V001_20_dep, V002_25_arr",0.0,0.0,3.0
e354,"V001_20_arr, V001_20",0.0,0.0,2.0
e355,"V001_21, V001_21_dep",0.0,0.0,1.0
e356,"V001_21, V001_22",0.0,0.0,8.0
e357,"V006_20_arr, V006_20",0.0,0.0,1.0
e358,"V006_21, V006_21_dep",0.0,0.0,4.0
e359,"V006_21, V006_22",0.0,0.0,8.0
e360,"V007_20_dep, V002_58_arr",0.0,0.0,3.0
e361,"V007_20_arr, V007_20",0.0,0.0,1.0
e362,"V007_21, V007_21_dep",0.0,0.0,2.0
e363,"V007_21, V007_22",0.0,0.0,8.0
e364,"V003_20_dep, V006_42_arr",0.0,0.0,4.0
e365,"V003_20_arr, V003_20",0.0,0.0,2.0
e366,"V003_21, V003_21_dep",0.0,0.0,1.0
e367,"V003_21, V003_22",0.0,0.0,8.0
e368,"V002_20_arr, V002_20",0.887321035973061,0.887321035973061,1.0
e369,"V002_21, V002_21_dep",0.0,0.0,5.0
e370,"V002_21, V002_22",0.0,0.0,8.0
e371,"V001_21_dep, V002_26_arr",0.0,0.0,3.0
e372,"V001_21_arr, V001_21",0.0,0.0,2.0
e373,"V001_22, V001_22_dep",0.0,0.0,1.0
e374,"V001_22, V001_23",0.0,0.0,8.0
e375,"V006_21_arr, V006_21",0.0,0.0,1.0
e376,"V006_22, V006_22_dep",0.0,0.0,4.0
e377,"V006_22, V006_23",0.0,0.0,8.0
e378,"V007_21_dep, V002_59_arr",0.0,0.0,3.0
e379,"V007_21_arr, V007_21",0.0,0.0,1.0
e380,"V007_22, V007_22_dep",0.0,0.0,2.0
e381,"V007_22, V007_23",0.0,0.0,8.0
e382,"V003_21_dep, V006_43_arr",0.0,0.0,4.0
e383,"V003_21_arr, V003_21",0.0,0.0,2.0
e384,"V003_22, V003_22_dep",0.0,0.0,1.0
e385,"V003_22, V003_23",0.0,0.0,8.0
e386,"V002_21_arr, V002_21",0.0,0.0,1.0
e387,"V002_22, V002_22_dep",0.0,0.0,5.0
e388,"V002_22, V002_23",0.0,0.0,8.0
e389,"V001_22_dep, V002_27_arr",0.0,0.0,3.0
e390,"V001_22_arr, V001_22",0.0,0.0,2.0
e391,"V001_23, V001_23_dep",0.0,0.0,1.0
e392,"V001_23, V001_24",0.0,0.0,8.0
e393,"V006_22_arr, V006_22",0.0,0.0,1.0
e394,"V006_23, V006_23_dep",0.0,0.0,4.0
e395,"V006_23, V006_24",0.0,0.0,8.0
e396,"V007_22_dep, V002_60_arr",0.0,0.0,3.0
e397,"V007_22_arr, V007_22",0.0,0.0,1.0
e398,"V007_23, V007_23_dep",0.0,0.0,2.0
e399,"V007_23, V007_24",0.0,0.0,8.0
e400,"V003_22_dep, V006_44_arr",0.0,0.0,4.0
e401,"V003_22_arr, V003_22",0.0,0.0,2.0
e402,"V003_23, V003_23_dep",0.0,0.0,1.0
e403,"V003_23, V003_24",0.0,0.0,8.0
e404,"V002_22_arr, V002_22",0.0,0.0,1.0
e405,"V002_23, V002_23_dep",0.0,0.0,5.0
e406,"V002_23, V002_24",0.0,0.0,8.0
e407,"V001_23_dep, V002_28_arr",0.0,0.0,3.0
e408,"V001_23_arr, V001_23",0.0,0.0,2.0
e409,"V001_24, V001_24_dep",0.0,0.0,1.0
e410,"V001_24, V001_25",0.0,0.0,8.0
e411,"V006_23_arr, V006_23",0.0,0.0,1.0
e412,"V006_24, V006_24_dep",0.0,0.0,4.0
e413,"V006_24, V006_25",0.0,0.0,8.0
e414,"V007_23_dep, V002_61_arr",0.0,0.0,3.0
e415,"V007_23_arr, V007_23",0.0,0.0,1.0
e416,"V007_24, V007_24_dep",0.0,0.0,2.0
e417,"V007_24, V007_25",0.0,0.0,8.0
e418,"V003_23_dep, V006_45_arr",0.0,0.0,4.0
e419,"V003_23_arr, V003_23",0.0,0.0,2.0
e420,"V003_24, V003_24_dep",0.0,0.0,1.0
e421,"V003_24, V003_25",0.0,0.0,8.0
e422,"V002_23_arr, V002_23",0.0,0.0,1.0
e423,"V002_24, V002_24_dep",0.0,0.0,5.0
e424,"V002_24, V002_25",0.0,0.0,8.0
e425,"V001_24_dep, V002_29_arr",0.0,0.0,3.0
e426,"V001_24_arr, V001_24",0.0,0.0,2.0
e427,"V001_25, V001_25_dep",0.0,0.0,1.0
e428,"V001_25, V001_26",0.0,0.0,8.0
e429,"V006_24_arr, V006_24",0.0,0.0,1.0
e430,"V006_25, V006_25_dep",0.0,0.0,4.0
e431,"V006_25, V006_26",0.0,0.0,8.0
e432,"V007_24_dep, V002_62_arr",0.0,0.0,3.0
e433,"V007_24_arr, V007_24",0.0,0.0,1.0
e434,"V007_25, V007_25_dep",0.0,0.0,2.0
e435,"V007_25, V007_26",0.0,0.0,8.0
e436,"V003_24_dep, V006_46_arr",0.0,0.0,4.0
e437,"V003_24_arr, V003_24",0.0,0.0,2.0
e438,"V003_25, V003_25_dep",0.0,0.0,1.0
e439,"V003_25, V003_26",0.0,0.0,8.0
e440,"V002_24_arr, V002_24",0.0,0.0,1.0
e441,"V002_25, V002_25_dep",0.0,0.0,5.0
e442,"V002_25, V002_26",0.0,0.0,8.0
e443,"V001_25_dep, V002_30_arr",0.0,0.0,3.0
e444,"V001_25_arr, V001_25",0.0,0.0,2.0
e445,"V001_26, V001_26_dep",0.0,0.0,1.0
e446,"V001_26, V001_27",0.0,0.0,8.0
e447,"V006_25_arr, V006_25",0.0,0.0,1.0
e448,"V006_26, V006_26_dep",0.0,0.0,4.0
e449,"V006_26, V006_27",0.0,0.0,8.0
e450,"V007_25_dep, V002_63_arr",0.0,0.0,3.0
e451,"V007_25_arr, V007_25",0.0,0.0,1.0
e452,"V007_26, V007_26_dep",0.0,0.0,2.0
e453,"V007_26, V007_27",0.0,0.0,8.0
e454,"V003_25_dep, V006_47_arr",0.0,0.0,4.0
e455,"V003_25_arr, V003_25",0.0,0.0,2.0
e456,"V003_26, V003_26_dep",0.0,0.0,1.0
e457,"V003_26, V003_27",0.0,0.0,8.0
e458,"V002_25_arr, V002_25",0.0,0.0,1.0
e459,"V002_26, V002_26_dep",0.0,0.0,5.0
e460,"V002_26, V002_27",0.0,0.0,8.0
e461,"V001_26_dep, V002_31_arr",0.0,0.0,3.0
e462,"V001_26_arr, V001_26",0.0,0.0,2.0
e463,"V001_27, V001_27_dep",0.0,0.0,1.0
e464,"V001_27, V001_28",0.0,0.0,8.0
e465,"V006_26_arr, V006_26",0.0,0.0,1.0
e466,"V006_27, V006_27_dep",0.0,0.0,4.0
e467,"V006_27, V006_28",0.0,0.0,8.0
e468,"V007_26_dep, V002_64_arr",0.0,0.0,3.0
e469,"V007_26_arr, V007_26",0.0,0.0,1.0
e470,"V007_27, V007_27_dep",0.0,0.0,2.0
e471,"V007_27, V007_28",0.0,0.0,8.0
e472,"V003_26_dep, V006_48_arr",0.0,0.0,4.0
e473,"V003_26_arr, V003_26",0.0,0.0,2.0
e474,"V003_27, V003_27_dep",0.0,0.0,1.0
e475,"V003_27, V003_28",0.0,0.0,8.0
e476,"V002_26_arr, V002_26",0.0,0.0,1.0
e477,"V002_27, V002_27_dep",0.0,0.0,5.0
e478,"V002_27, V002_28",0.0,0.0,8.0
e479,"V001_27_dep, V002_32_arr",0.0,0.0,3.0
e480,"V001_27_arr, V001_27",0.0,0.0,2.0
e481,"V001_28, V001_28_dep",0.0,0.0,1.0
e482,"V001_28, V001_29",0.0,0.0,8.0
e483,"V006_27_arr, V006_27",0.0,0.0,1.0
e484,"V006_28, V006_28_dep",0.0,0.0,4.0
e485,"V006_28, V006_29",0.0,0.0,8.0
e486,"V007_27_dep, V002_65_arr",0.0,0.0,3.0
