Allocations,Indices,Edge Information,Goods Lists,Sample and Int Allocations,Deconflicted Allocations,Utility,Budget,Payment
1.1299158034294479,504.0,,"('V005_21', 'V005_22')",1.0,"('V005_21', 'V005_22')",0.0,177.56695838510694,5.711735537384881
1.2598291390451566,529.0,,"('V005_22', 'V005_23')",1.0,"('V005_22', 'V005_23')",0.0,,
1.389782721502699,554.0,,"('V005_23', 'V005_24')",1.0,"('V005_23', 'V005_24')",0.0,,
0.6559728966091138,579.0,,"('V005_24', 'V005_25')",0.0,"('V005_24', 'V005_24_dep')",0.0,,
0.8638848714612813,578.0,,"('V005_24', 'V005_24_dep')",1.0,"('V005_24_dep', 'V004_52_arr')",0.0,,
2.5521102384231014e-09,604.0,,"('V005_25', 'V005_26')",0.0,"('V004_52', 'V004_53')",0.0,,
0.7865507742349289,603.0,,"('V005_25', 'V005_25_dep')",0.0,"('V004_52_arr', 'V004_52')",0.0,,
3.366389432776478e-09,629.0,,"('V005_26', 'V005_27')",0.0,"('V004_53', 'V004_54')",0.0,,
0.11945977641860138,628.0,,"('V005_26', 'V005_26_dep')",0.0,"('V004_54', 'V004_55')",0.0,,
-4.592207153763973e-08,654.0,,"('V005_27', 'V005_28')",0.0,"('V004_55', 'V004_56')",0.0,,
0.12857174647704234,653.0,,"('V005_27', 'V005_27_dep')",0.0,"('V004_56', 'V004_57')",0.0,,
0.08721086201954556,679.0,,"('V005_28', 'V005_29')",0.0,"('V004_57', 'V004_58')",0.0,,
9.300720763204518e-08,678.0,,"('V005_28', 'V005_28_dep')",0.0,"('V004_58', 'V004_59')",0.0,,
0.17705035984065687,704.0,,"('V005_29', 'V005_30')",0.0,"('V004_59', 'V004_60')",0.0,,
0.2711649114732265,729.0,,"('V005_30', 'V005_31')",0.0,"('V004_60', 'V004_61')",0.0,,
0.36797859846758946,754.0,,"('V005_31', 'V005_32')",0.0,"('V004_61', 'V004_62')",0.0,,
0.46571559045778027,779.0,,"('V005_32', 'V005_33')",0.0,"('V004_62', 'V004_63')",0.0,,
0.5633181748476088,804.0,,"('V005_33', 'V005_34')",0.0,"('V004_63', 'V004_64')",0.0,,
0.6614267910925735,829.0,,"('V005_34', 'V005_35')",0.0,"('V004_64', 'V004_65')",0.0,,
0.7606503579891346,854.0,,"('V005_35', 'V005_36')",0.0,"('V004_65', 'V004_66')",0.0,,
0.8619251869112802,879.0,,"('V005_36', 'V005_37')",0.0,"('V004_66', 'V004_67')",0.0,,
0.9660331777591424,904.0,,"('V005_37', 'V005_38')",0.0,"('V004_67', 'V004_68')",0.0,,
1.073435759114324,929.0,,"('V005_38', 'V005_39')",0.0,"('V004_68', 'V004_69')",0.0,,
1.184205177005191,954.0,,"('V005_39', 'V005_40')",0.0,"('V004_69', 'V004_70')",0.0,,
1.2980315712516117,979.0,,"('V005_40', 'V005_41')",0.0,"('V004_70', 'V004_71')",0.0,,
1.4142914050653093,1004.0,,"('V005_41', 'V005_42')",0.0,"('V004_71', 'V004_72')",0.0,,
1.5321462400164736,1029.0,,"('V005_42', 'V005_43')",0.0,"('V004_72', 'V004_73')",0.0,,
1.6506408478070325,1054.0,,"('V005_43', 'V005_44')",0.0,"('V004_73', 'V004_74')",0.0,,
1.7687837922622032,1079.0,,"('V005_44', 'V005_45')",0.0,"('V004_74', 'V004_75')",0.0,,
1.8856083942352986,1104.0,,"('V005_45', 'V005_46')",0.0,"('V004_75', 'V004_76')",0.0,,
2.000218928445389,1129.0,,"('V005_46', 'V005_47')",0.0,"('V004_76', 'V004_77')",0.0,,
2.1118262023174323,1154.0,,"('V005_47', 'V005_48')",0.0,"('V004_77', 'V004_78')",0.0,,
2.2197730608103767,1179.0,,"('V005_48', 'V005_49')",0.0,"('V004_78', 'V004_79')",0.0,,
2.323547995858478,1204.0,,"('V005_49', 'V005_50')",0.0,"('V004_79', 'V004_80')",0.0,,
2.422785301397444,1229.0,,"('V005_50', 'V005_51')",0.0,"('V004_80', 'V004_81')",0.0,,
2.517252315593652,1254.0,,"('V005_51', 'V005_52')",0.0,"('V004_81', 'V004_82')",0.0,,
2.606826769369128,1279.0,,"('V005_52', 'V005_53')",0.0,"('V004_82', 'V004_83')",0.0,,
2.6914690225377864,1304.0,,"('V005_53', 'V005_54')",0.0,"('V004_83', 'V004_84')",0.0,,
2.7711945627890526,1329.0,,"('V005_54', 'V005_55')",0.0,"('V004_84', 'V004_85')",0.0,,
2.846051581576822,1354.0,,"('V005_55', 'V005_56')",0.0,"('V004_85', 'V004_86')",0.0,,
2.9161069724159394,1379.0,,"('V005_56', 'V005_57')",0.0,"('V004_86', 'V004_87')",0.0,,
2.9814420766648952,1404.0,,"('V005_57', 'V005_58')",0.0,"('V004_87', 'V004_88')",0.0,,
3.042157344994567,1428.0,,"('V005_58', 'V005_59')",0.0,"('V004_88', 'V004_89')",0.0,,
3.0983832181016666,1452.0,,"('V005_59', 'V005_60')",0.0,"('V004_89', 'V004_90')",0.0,,
3.1502933212008077,1476.0,,"('V005_60', 'V005_61')",0.0,"('V004_90', 'V004_91')",0.0,,
3.1981157244037792,1500.0,,"('V005_61', 'V005_62')",0.0,"('V004_91', 'V004_92')",0.0,,
3.2421385524460637,1524.0,,"('V005_62', 'V005_63')",0.0,"('V004_92', 'V004_93')",0.0,,
3.2827074462448964,1548.0,,"('V005_63', 'V005_64')",0.0,"('V004_93', 'V004_94')",0.0,,
3.320213972479421,1571.0,,"('V005_64', 'V005_65')",0.0,"('V004_94', 'V004_95')",0.0,,
3.3550756988805936,1593.0,,"('V005_65', 'V005_66')",0.0,"('V004_95', 'V004_96')",0.0,,
3.387710006771729,1615.0,,"('V005_66', 'V005_67')",0.0,"('V004_96', 'V004_97')",0.0,,
3.4185046087064617,1637.0,,"('V005_67', 'V005_68')",0.0,"('V004_97', 'V004_98')",0.0,,
3.4477881090351135,1659.0,,"('V005_68', 'V005_69')",0.0,"('V004_98', 'V004_99')",0.0,,
3.4758038248517,1681.0,,"('V005_69', 'V005_70')",0.0,"('V004_99', 'V004_100')",0.0,,
3.5026895801201627,1703.0,,"('V005_70', 'V005_71')",0.0,,0.0,,
3.5284654342979667,1725.0,,"('V005_71', 'V005_72')",0.0,,0.0,,
3.5530304447066428,1747.0,,"('V005_72', 'V005_73')",0.0,,0.0,,
3.576168702910334,1769.0,,"('V005_73', 'V005_74')",0.0,,0.0,,
3.597564110992719,1790.0,,"('V005_74', 'V005_75')",0.0,,0.0,,
3.616822723119616,1811.0,,"('V005_75', 'V005_76')",0.0,,0.0,,
3.633500993827452,1832.0,,"('V005_76', 'V005_77')",0.0,,0.0,,
3.647137951287071,1853.0,,"('V005_77', 'V005_78')",0.0,,0.0,,
3.6572891448401523,1872.0,,"('V005_78', 'V005_79')",0.0,,0.0,,
3.6635601899481696,1891.0,,"('V005_79', 'V005_80')",0.0,,0.0,,
3.6656378371734752,1910.0,,"('V005_80', 'V005_81')",0.0,,0.0,,
3.6633167109329006,1929.0,,"('V005_81', 'V005_82')",0.0,,0.0,,
3.656520182982058,1948.0,,"('V005_82', 'V005_83')",0.0,,0.0,,
3.6453142464188923,1967.0,,"('V005_83', 'V005_84')",0.0,,0.0,,
3.6299137158312673,1986.0,,"('V005_84', 'V005_85')",0.0,,0.0,,
3.610680570664123,2005.0,,"('V005_85', 'V005_86')",0.0,,0.0,,
3.588114749864483,2024.0,,"('V005_86', 'V005_87')",0.0,,0.0,,
3.5628381604263133,2043.0,,"('V005_87', 'V005_88')",0.0,,0.0,,
3.535573042903672,2062.0,,"('V005_88', 'V005_89')",0.0,,0.0,,
3.507116108188199,2081.0,,"('V005_89', 'V005_90')",0.0,,0.0,,
3.4783099966006463,2100.0,,"('V005_90', 'V005_91')",0.0,,0.0,,
3.450013605920465,2119.0,,"('V005_91', 'V005_92')",0.0,,0.0,,
3.4230727068110074,2138.0,,"('V005_92', 'V005_93')",0.0,,0.0,,
3.3982920501910496,2156.0,,"('V005_93', 'V005_94')",0.0,,0.0,,
3.3764099158198135,2174.0,,"('V005_94', 'V005_95')",0.0,,0.0,,
3.35807578897901,2192.0,,"('V005_95', 'V005_96')",0.0,,0.0,,
3.3438316024261066,2210.0,,"('V005_96', 'V005_97')",0.0,,0.0,,
3.334096760336622,2228.0,,"('V005_97', 'V005_98')",0.0,,0.0,,
3.3291569928097764,2246.0,,"('V005_98', 'V005_99')",0.0,,0.0,,
0.9936219775465394,601.0,,"('V005_24_dep', 'V004_52_arr')",1.0,,189.0,,
1.0646029824006387,1288.0,,"('V004_52_arr', 'V004_52')",1.0,,0.0,,
1.1434155942474533,1265.0,,"('V004_52', 'V004_53')",1.0,,0.0,,
0.917366713353961,626.0,,"('V005_25_dep', 'V004_53_arr')",0.0,,179.54999999999998,,
0.993124984815779,1313.0,,"('V004_53_arr', 'V004_53')",0.0,,0.0,,
2.2118854024787367,1290.0,,"('V004_53', 'V004_54')",1.0,,0.0,,
0.239865344631204,651.0,,"('V005_26_dep', 'V004_54_arr')",0.0,,170.5725,,
0.30940756008110754,1338.0,,"('V004_54_arr', 'V004_54')",0.0,,0.0,,
2.5927599796739647,1315.0,,"('V004_54', 'V004_55')",1.0,,0.0,,
0.25551753718493403,676.0,,"('V005_27_dep', 'V004_55_arr')",0.0,,162.04387499999999,,
0.3292207988287872,1363.0,,"('V004_55_arr', 'V004_55')",0.0,,0.0,,
2.9914502914309633,1340.0,,"('V004_55', 'V004_56')",1.0,,0.0,,
0.10776040437483958,701.0,,"('V005_28_dep', 'V004_56_arr')",0.0,,153.94168125,,
0.16915207565612408,1388.0,,"('V004_56_arr', 'V004_56')",0.0,,0.0,,
3.2237183657748334,1365.0,,"('V004_56', 'V004_57')",1.0,,0.0,,
3.2825465306724544,1390.0,,"('V004_57', 'V004_58')",1.0,,0.0,,
3.337370704849346,1415.0,,"('V004_58', 'V004_59')",1.0,,0.0,,
3.38833069006138,1439.0,,"('V004_59', 'V004_60')",1.0,,0.0,,
3.4354310816841105,1463.0,,"('V004_60', 'V004_61')",1.0,,0.0,,
3.4786063189911953,1487.0,,"('V004_61', 'V004_62')",1.0,,0.0,,
