Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity,End Capacity
11,e120,"V001_7, V001_8",0.0,0.0,7.0,7.0
11,e121,"V007_6_dep, V002_44_arr",0.0,0.0,3.0,3.0
11,e122,"V007_6_arr, V007_6",0.0,0.0,1.0,1.0
11,e123,"V007_7, V007_7_dep",0.0,0.0,2.0,2.0
11,e124,"V007_7, V007_8",0.0,0.0,6.0,6.0
11,e125,"V004_7_dep, V001_15_arr",0.0,0.0,5.0,5.0
11,e126,"V004_7_arr, V004_7",0.0,0.0,1.0,1.0
11,e127,"V004_8, V004_8_dep",0.0,0.0,5.0,5.0
11,e128,"V004_8, V004_9",0.0,0.0,7.0,7.0
11,e129,"V002_7_dep, V007_45_arr",0.0,0.0,3.0,3.0
11,e130,"V002_7_arr, V002_7",0.0,0.0,1.0,1.0
11,e131,"V002_8, V002_8_dep",0.0,0.0,5.0,5.0
11,e132,"V002_8, V002_9",0.0,0.0,7.0,7.0
11,e133,"V003_7_arr, V003_7",0.0,0.0,2.0,2.0
11,e134,"V003_8, V003_8_dep",0.0,0.0,1.0,1.0
11,e135,"V003_8, V003_9",0.0,0.0,8.0,8.0
11,e136,"V001_7_dep, V003_11_arr",0.0,0.0,5.0,5.0
11,e137,"V001_7_arr, V001_7",0.0,0.0,2.0,2.0
11,e138,"V001_8, V001_8_dep",0.0,0.0,1.0,1.0
11,e139,"V001_8, V001_9",0.0,0.0,7.0,7.0
11,e140,"V007_7_dep, V002_45_arr",0.0,0.0,3.0,3.0
11,e141,"V007_7_arr, V007_7",0.0,0.0,1.0,1.0
11,e142,"V007_8, V007_8_dep",0.0,0.0,2.0,2.0
11,e143,"V007_8, V007_9",0.0,0.0,6.0,6.0
11,e144,"V004_8_dep, V001_16_arr",0.0,0.0,5.0,5.0
11,e145,"V004_8_arr, V004_8",0.0,0.0,1.0,1.0
11,e146,"V004_9, V004_9_dep",0.0,0.0,5.0,5.0
11,e147,"V004_9, V004_10",0.0,0.0,7.0,7.0
11,e148,"V002_8_dep, V007_46_arr",0.0,0.0,3.0,3.0
11,e149,"V002_8_arr, V002_8",0.0,0.0,1.0,1.0
11,e150,"V002_9, V002_9_dep",0.0,0.0,5.0,5.0
11,e151,"V002_9, V002_10",0.0,0.0,7.0,7.0
11,e152,"V003_8_arr, V003_8",0.0,0.0,2.0,2.0
11,e153,"V003_9, V003_9_dep",0.0,0.0,1.0,1.0
11,e154,"V003_9, V003_10",0.0,0.0,8.0,8.0
11,e155,"V001_8_dep, V003_12_arr",0.0,0.0,5.0,5.0
11,e156,"V001_8_arr, V001_8",0.0,0.0,2.0,2.0
11,e157,"V001_9, V001_9_dep",0.0,0.0,1.0,1.0
11,e158,"V001_9, V001_10",0.0,0.0,7.0,7.0
11,e159,"V007_8_dep, V002_46_arr",0.0,0.0,3.0,3.0
11,e160,"V007_8_arr, V007_8",0.0,0.0,1.0,1.0
11,e161,"V007_9, V007_9_dep",0.0,0.0,2.0,2.0
11,e162,"V007_9, V007_10",0.0,0.0,6.0,6.0
11,e163,"V004_9_dep, V001_17_arr",0.0,0.0,5.0,5.0
11,e164,"V004_9_arr, V004_9",0.0,0.0,1.0,1.0
11,e165,"V004_10, V004_10_dep",0.0,0.0,5.0,5.0
11,e166,"V004_10, V004_11",0.0,0.0,7.0,7.0
11,e167,"V002_9_dep, V007_47_arr",0.0,0.0,3.0,3.0
11,e168,"V002_9_arr, V002_9",0.0,0.0,1.0,1.0
11,e169,"V002_10, V002_10_dep",0.0,0.0,5.0,5.0
11,e170,"V002_10, V002_11",0.0,0.0,7.0,7.0
11,e171,"V003_9_arr, V003_9",0.0,0.0,2.0,2.0
11,e172,"V003_10, V003_10_dep",0.0,0.0,1.0,1.0
11,e173,"V003_10, V003_11",0.0,0.0,8.0,8.0
11,e174,"V001_9_dep, V003_13_arr",0.0,0.0,5.0,5.0
11,e175,"V001_9_arr, V001_9",0.0,0.0,2.0,2.0
11,e176,"V001_10, V001_10_dep",0.0,0.0,1.0,1.0
11,e177,"V001_10, V001_11",0.0,0.0,7.0,7.0
11,e178,"V007_9_dep, V002_47_arr",0.0,0.0,3.0,3.0
11,e179,"V007_9_arr, V007_9",0.0,0.0,1.0,1.0
11,e180,"V007_10, V007_10_dep",0.0,0.0,2.0,2.0
11,e181,"V007_10, V007_11",0.0,0.0,6.0,6.0
11,e182,"V004_10_dep, V001_18_arr",0.0,0.0,5.0,5.0
11,e183,"V004_10_arr, V004_10",0.0,0.0,1.0,1.0
11,e184,"V004_11, V004_11_dep",0.0,0.0,5.0,5.0
11,e185,"V004_11, V004_12",0.0,0.0,7.0,6.0
11,e186,"V002_10_dep, V007_48_arr",0.0,0.0,3.0,3.0
11,e187,"V002_10_arr, V002_10",0.0,0.0,1.0,1.0
11,e188,"V002_11, V002_11_dep",0.0,0.0,5.0,5.0
11,e189,"V002_11, V002_12",0.0,0.0,7.0,6.0
11,e190,"V003_10_arr, V003_10",0.0,0.0,2.0,2.0
11,e191,"V003_11, V003_11_dep",0.0,0.0,1.0,1.0
11,e192,"V003_11, V003_12",0.0,0.0,8.0,8.0
11,e193,"V001_10_dep, V003_14_arr",0.0,0.0,5.0,5.0
11,e194,"V001_10_arr, V001_10",0.0,0.0,2.0,2.0
11,e195,"V001_11, V001_11_dep",0.0,0.0,1.0,1.0
11,e196,"V001_11, V001_12",0.0,0.0,7.0,6.0
11,e197,"V007_10_dep, V002_48_arr",0.0,0.0,3.0,3.0
11,e198,"V007_10_arr, V007_10",0.0,0.0,1.0,1.0
11,e199,"V007_11, V007_11_dep",0.0,0.0,2.0,2.0
11,e200,"V007_11, V007_12",0.0,0.0,6.0,4.0
11,e201,"V004_11_dep, V001_19_arr",0.0,0.0,5.0,5.0
11,e202,"V004_11_arr, V004_11",0.0,0.0,1.0,1.0
11,e203,"V004_12, V004_12_dep",0.0,0.0,5.0,5.0
11,e204,"V004_12, V004_13",0.0,0.0,7.0,6.0
11,e205,"V002_11_dep, V007_49_arr",0.0,0.0,3.0,3.0
11,e206,"V002_11_arr, V002_11",0.0,0.0,1.0,1.0
11,e207,"V002_12, V002_12_dep",0.0,0.0,5.0,5.0
11,e208,"V002_12, V002_13",0.0,0.0,7.0,6.0
11,e209,"V003_11_arr, V003_11",0.0,0.0,2.0,2.0
11,e210,"V003_12, V003_12_dep",0.0,0.0,1.0,1.0
11,e211,"V003_12, V003_13",0.0,0.0,8.0,8.0
11,e212,"V001_11_dep, V003_15_arr",0.0,0.0,5.0,5.0
11,e213,"V001_11_arr, V001_11",0.0,0.0,2.0,2.0
11,e214,"V001_12, V001_12_dep",0.0,0.0,1.0,1.0
11,e215,"V001_12, V001_13",0.0,0.0,7.0,6.0
11,e216,"V007_11_dep, V002_49_arr",0.0,0.0,3.0,3.0
11,e217,"V007_11_arr, V007_11",0.0,0.0,1.0,1.0
11,e218,"V007_12, V007_12_dep",0.0,0.0,2.0,2.0
11,e219,"V007_12, V007_13",0.0,0.0,6.0,4.0
11,e220,"V004_12_dep, V001_20_arr",0.0,0.0,5.0,5.0
11,e221,"V004_12_arr, V004_12",0.0,0.0,1.0,1.0
11,e222,"V004_13, V004_13_dep",0.0,0.0,5.0,5.0
11,e223,"V004_13, V004_14",0.0,0.0,7.0,6.0
11,e224,"V002_12_dep, V007_50_arr",0.0,0.0,3.0,3.0
11,e225,"V002_12_arr, V002_12",0.0,0.0,1.0,1.0
11,e226,"V002_13, V002_13_dep",0.0,0.0,5.0,5.0
11,e227,"V002_13, V002_14",0.0,0.0,7.0,6.0
11,e228,"V003_12_arr, V003_12",0.0,0.0,2.0,2.0
11,e229,"V003_13, V003_13_dep",0.0,0.0,1.0,1.0
11,e230,"V003_13, V003_14",0.0,0.0,8.0,8.0
11,e231,"V001_12_dep, V003_16_arr",0.0,0.0,5.0,5.0
11,e232,"V001_12_arr, V001_12",0.0,0.0,2.0,2.0
11,e233,"V001_13, V001_13_dep",0.0,0.0,1.0,1.0
11,e234,"V001_13, V001_14",0.0,0.0,7.0,6.0
11,e235,"V007_12_dep, V002_50_arr",0.0,0.0,3.0,3.0
11,e236,"V007_12_arr, V007_12",0.0,0.0,1.0,1.0
11,e237,"V007_13, V007_13_dep",0.0,0.0,2.0,2.0
11,e238,"V007_13, V007_14",0.0,0.0,6.0,4.0
11,e239,"V004_13_dep, V001_21_arr",0.0,0.0,5.0,5.0
11,e240,"V004_13_arr, V004_13",0.0,0.0,1.0,1.0
11,e241,"V004_14, V004_14_dep",0.0,0.0,5.0,5.0
11,e242,"V004_14, V004_15",0.0,0.0,7.0,6.0
11,e243,"V002_13_dep, V007_51_arr",0.0,0.0,3.0,3.0
11,e244,"V002_13_arr, V002_13",0.0,0.0,1.0,1.0
11,e245,"V002_14, V002_14_dep",0.0,0.0,5.0,5.0
11,e246,"V002_14, V002_15",0.0,0.0,7.0,6.0
11,e247,"V003_13_arr, V003_13",0.0,0.0,2.0,2.0
11,e248,"V003_14, V003_14_dep",0.0,0.0,1.0,1.0
11,e249,"V003_14, V003_15",0.0,0.0,8.0,8.0
11,e250,"V001_13_dep, V003_17_arr",0.0,0.0,5.0,5.0
11,e251,"V001_13_arr, V001_13",0.0,0.0,2.0,2.0
11,e252,"V001_14, V001_14_dep",0.0,0.0,1.0,1.0
11,e253,"V001_14, V001_15",0.0,0.0,7.0,6.0
11,e254,"V007_13_dep, V002_51_arr",0.0,0.0,3.0,3.0
11,e255,"V007_13_arr, V007_13",0.0,0.0,1.0,1.0
11,e256,"V007_14, V007_14_dep",0.0,0.0,2.0,2.0
11,e257,"V007_14, V007_15",0.0,0.0,6.0,4.0
11,e258,"V004_14_dep, V001_22_arr",0.0,0.0,5.0,5.0
11,e259,"V004_14_arr, V004_14",0.0,0.0,1.0,1.0
11,e260,"V004_15, V004_15_dep",0.0,0.0,5.0,5.0
11,e261,"V004_15, V004_16",0.0,0.0,7.0,6.0
11,e262,"V002_14_dep, V007_52_arr",0.0,0.0,3.0,3.0
11,e263,"V002_14_arr, V002_14",0.0,0.0,1.0,1.0
11,e264,"V002_15, V002_15_dep",0.0,0.0,5.0,5.0
11,e265,"V002_15, V002_16",0.0,0.0,7.0,6.0
11,e266,"V003_14_arr, V003_14",0.0,0.0,2.0,2.0
11,e267,"V003_15, V003_15_dep",0.0,0.0,1.0,1.0
11,e268,"V003_15, V003_16",0.0,0.0,8.0,8.0
11,e269,"V001_14_dep, V003_18_arr",0.0,0.0,5.0,5.0
11,e270,"V001_14_arr, V001_14",0.0,0.0,2.0,2.0
11,e271,"V001_15, V001_15_dep",0.0,0.0,1.0,1.0
11,e272,"V001_15, V001_16",0.0,0.0,7.0,6.0
11,e273,"V007_14_dep, V002_52_arr",0.0,0.0,3.0,3.0
11,e274,"V007_14_arr, V007_14",0.0,0.0,1.0,1.0
11,e275,"V007_15, V007_15_dep",0.0,0.0,2.0,2.0
11,e276,"V007_15, V007_16",0.0,0.0,6.0,4.0
11,e277,"V004_15_dep, V001_23_arr",0.0,0.0,5.0,5.0
11,e278,"V004_15_arr, V004_15",0.0,0.0,1.0,1.0
11,e279,"V004_16, V004_16_dep",0.0,0.0,5.0,5.0
11,e280,"V004_16, V004_17",0.0,0.0,7.0,6.0
11,e281,"V002_15_dep, V007_53_arr",0.0,0.0,3.0,3.0
