Allocations,Indices,Edge Information,Goods Lists,Sample and Int Allocations,Deconflicted Allocations,Utility,Budget,Payment
1.1448980498289765,8.0,,"('V003_1', 'V003_2')",1.0,"('V003_1', 'V003_2')",0.0,451.96281018022376,12.471547699887479
1.2897284627774612,10.0,,"('V003_2', 'V003_3')",1.0,"('V003_2', 'V003_3')",0.0,,
1.4344236739825678,34.0,,"('V003_3', 'V003_4')",1.0,"('V003_3', 'V003_4')",0.0,,
1.5789162123404419,52.0,,"('V003_4', 'V003_5')",1.0,"('V003_4', 'V003_5')",0.0,,
1.7231387596750376,70.0,,"('V003_5', 'V003_6')",1.0,"('V003_5', 'V003_6')",0.0,,
1.8670242078733492,88.0,,"('V003_6', 'V003_7')",1.0,"('V003_6', 'V003_7')",0.0,,
2.010505716402783,106.0,,"('V003_7', 'V003_8')",1.0,"('V003_7', 'V003_8')",0.0,,
2.1535167724513262,124.0,,"('V003_8', 'V003_9')",1.0,"('V003_8', 'V003_9')",0.0,,
2.295991256481023,142.0,,"('V003_9', 'V003_10')",1.0,"('V003_9', 'V003_10')",0.0,,
2.4378635185923474,160.0,,"('V003_10', 'V003_11')",1.0,"('V003_10', 'V003_11')",0.0,,
2.579068476695499,178.0,,"('V003_11', 'V003_12')",1.0,"('V003_11', 'V003_12')",0.0,,
2.7195417577044574,196.0,,"('V003_12', 'V003_13')",1.0,"('V003_12', 'V003_13')",0.0,,
2.859219920423505,214.0,,"('V003_13', 'V003_14')",1.0,"('V003_13', 'V003_14')",0.0,,
2.9980408263938214,232.0,,"('V003_14', 'V003_15')",1.0,"('V003_14', 'V003_15')",0.0,,
3.135944262054997,250.0,,"('V003_15', 'V003_16')",1.0,"('V003_15', 'V003_16')",0.0,,
3.272872944729413,268.0,,"('V003_16', 'V003_17')",1.0,"('V003_16', 'V003_17')",0.0,,
3.408773998811925,286.0,,"('V003_17', 'V003_18')",1.0,"('V003_17', 'V003_18')",0.0,,
3.5436006854017843,304.0,,"('V003_18', 'V003_19')",1.0,"('V003_18', 'V003_19')",0.0,,
3.6773132335233853,322.0,,"('V003_19', 'V003_20')",1.0,"('V003_19', 'V003_20')",0.0,,
3.0287290429181883,340.0,,"('V003_20', 'V003_21')",1.0,"('V003_20', 'V003_21')",0.0,,
0.7811465194440069,339.0,,"('V003_20', 'V003_20_dep')",0.0,"('V003_21', 'V003_21_dep')",0.0,,
2.382893080295673,358.0,,"('V003_21', 'V003_22')",0.0,"('V003_21_dep', 'V006_43_arr')",0.0,,
0.7768397339509177,357.0,,"('V003_21', 'V003_21_dep')",1.0,"('V006_43', 'V006_44')",0.0,,
1.7358786607748382,376.0,,"('V003_22', 'V003_23')",0.0,"('V006_43_arr', 'V006_43')",0.0,,
0.7760094895612192,375.0,,"('V003_22', 'V003_22_dep')",0.0,"('V006_44', 'V006_45')",0.0,,
1.089840424882162,394.0,,"('V003_23', 'V003_24')",0.0,"('V006_45', 'V006_46')",0.0,,
0.7724051430565078,393.0,,"('V003_23', 'V003_23_dep')",0.0,"('V006_46', 'V006_47')",0.0,,
1.1439589203772134,412.0,,"('V003_24', 'V003_25')",0.0,"('V006_47', 'V006_48')",0.0,,
0.07041734484469186,411.0,,"('V003_24', 'V003_24_dep')",0.0,"('V006_48', 'V006_49')",0.0,,
1.2675188415545529,430.0,,"('V003_25', 'V003_26')",0.0,"('V006_49', 'V006_50')",0.0,,
1.390043532808762,448.0,,"('V003_26', 'V003_27')",0.0,"('V006_50', 'V006_51')",0.0,,
1.5114821791902011,466.0,,"('V003_27', 'V003_28')",0.0,"('V006_51', 'V006_52')",0.0,,
1.6317897890731239,484.0,,"('V003_28', 'V003_29')",0.0,"('V006_52', 'V006_53')",0.0,,
1.7509251291123815,502.0,,"('V003_29', 'V003_30')",0.0,"('V006_53', 'V006_54')",0.0,,
1.8688494425717046,520.0,,"('V003_30', 'V003_31')",0.0,"('V006_54', 'V006_55')",0.0,,
1.9855257312111498,538.0,,"('V003_31', 'V003_32')",0.0,"('V006_55', 'V006_56')",0.0,,
2.1009183791642356,556.0,,"('V003_32', 'V003_33')",0.0,"('V006_56', 'V006_57')",0.0,,
2.214992967857771,574.0,,"('V003_33', 'V003_34')",0.0,"('V006_57', 'V006_58')",0.0,,
2.327716191949803,592.0,,"('V003_34', 'V003_35')",0.0,"('V006_58', 'V006_59')",0.0,,
2.439055826409713,610.0,,"('V003_35', 'V003_36')",0.0,"('V006_59', 'V006_60')",0.0,,
2.5489807186730413,628.0,,"('V003_36', 'V003_37')",0.0,"('V006_60', 'V006_61')",0.0,,
2.6574607929266922,646.0,,"('V003_37', 'V003_38')",0.0,"('V006_61', 'V006_62')",0.0,,
2.764467060199508,664.0,,"('V003_38', 'V003_39')",0.0,"('V006_62', 'V006_63')",0.0,,
2.8699716310029535,682.0,,"('V003_39', 'V003_40')",0.0,"('V006_63', 'V006_64')",0.0,,
2.973947728602015,700.0,,"('V003_40', 'V003_41')",0.0,"('V006_64', 'V006_65')",0.0,,
3.0763697016530474,718.0,,"('V003_41', 'V003_42')",0.0,"('V006_65', 'V006_66')",0.0,,
3.177213035361676,736.0,,"('V003_42', 'V003_43')",0.0,"('V006_66', 'V006_67')",0.0,,
