Allocations,Indices,Edge Information,Goods Lists,Sample and Int Allocations,Deconflicted Allocations,Utility,Budget,Payment
1.110672002547365,456.0,,"('V005_21', 'V005_22')",1.0,"('V005_21', 'V005_22')",0.0,225.4515456402077,1.7582556224801236
1.221306469425707,479.0,,"('V005_22', 'V005_23')",1.0,"('V005_22', 'V005_23')",0.0,,
1.3318658230873415,502.0,,"('V005_23', 'V005_24')",1.0,"('V005_23', 'V005_24')",0.0,,
1.442312606429493,525.0,,"('V005_24', 'V005_25')",1.0,"('V005_24', 'V005_25')",0.0,,
1.5526695461672528,548.0,,"('V005_25', 'V005_26')",1.0,"('V005_25', 'V005_26')",0.0,,
1.6629543809568637,571.0,,"('V005_26', 'V005_27')",1.0,"('V005_26', 'V005_27')",0.0,,
1.7731528771687042,594.0,,"('V005_27', 'V005_28')",1.0,"('V005_27', 'V005_28')",0.0,,
1.8832511718313623,617.0,,"('V005_28', 'V005_29')",1.0,"('V005_28', 'V005_29')",0.0,,
1.9932346316205811,640.0,,"('V005_29', 'V005_30')",1.0,"('V005_29', 'V005_30')",0.0,,
0.25275743198138684,663.0,,"('V005_30', 'V005_31')",0.0,"('V005_30', 'V005_30_dep')",0.0,,
1.850365269847641,662.0,,"('V005_30', 'V005_30_dep')",1.0,"('V005_30_dep', 'V003_54_arr')",0.0,,
3.412657842689026e-07,686.0,,"('V005_31', 'V005_32')",0.0,"('V003_54', 'V003_55')",0.0,,
0.36263973437535224,685.0,,"('V005_31', 'V005_31_dep')",0.0,"('V003_54_arr', 'V003_54')",0.0,,
4.2983604159312e-07,709.0,,"('V005_32', 'V005_33')",0.0,"('V003_55', 'V003_56')",0.0,,
0.10611531935717324,708.0,,"('V005_32', 'V005_32_dep')",0.0,"('V003_56', 'V003_57')",0.0,,
-1.4752766531217974e-06,732.0,,"('V005_33', 'V005_34')",0.0,"('V003_57', 'V003_58')",0.0,,
0.10263640889878076,731.0,,"('V005_33', 'V005_33_dep')",0.0,"('V003_58', 'V003_59')",0.0,,
2.959109959801355e-06,755.0,,"('V005_34', 'V005_35')",0.0,"('V003_59', 'V003_60')",0.0,,
0.09922753120237478,754.0,,"('V005_34', 'V005_34_dep')",0.0,"('V003_60', 'V003_61')",0.0,,
0.07064317886078665,778.0,,"('V005_35', 'V005_36')",0.0,"('V003_61', 'V003_62')",0.0,,
0.14139998192227557,801.0,,"('V005_36', 'V005_37')",0.0,"('V003_62', 'V003_63')",0.0,,
0.21211910057344693,824.0,,"('V005_37', 'V005_38')",0.0,"('V003_63', 'V003_64')",0.0,,
0.2826593780417142,847.0,,"('V005_38', 'V005_39')",0.0,"('V003_64', 'V003_65')",0.0,,
0.3528923913119822,870.0,,"('V005_39', 'V005_40')",0.0,"('V003_65', 'V003_66')",0.0,,
0.42270183740142053,893.0,,"('V005_40', 'V005_41')",0.0,"('V003_66', 'V003_67')",0.0,,
0.49198282064600724,916.0,,"('V005_41', 'V005_42')",0.0,"('V003_67', 'V003_68')",0.0,,
0.5606411515128165,939.0,,"('V005_42', 'V005_43')",0.0,"('V003_68', 'V003_69')",0.0,,
0.6285927156228293,962.0,,"('V005_43', 'V005_44')",0.0,"('V003_69', 'V003_70')",0.0,,
0.6957629242977547,985.0,,"('V005_44', 'V005_45')",0.0,"('V003_70', 'V003_71')",0.0,,
0.7620862252602844,1008.0,,"('V005_45', 'V005_46')",0.0,"('V003_71', 'V003_72')",0.0,,
0.827505637853027,1031.0,,"('V005_46', 'V005_47')",0.0,"('V003_72', 'V003_73')",0.0,,
0.8919722786841489,1054.0,,"('V005_47', 'V005_48')",0.0,"('V003_73', 'V003_74')",0.0,,
0.9554448543279546,1077.0,,"('V005_48', 'V005_49')",0.0,"('V003_74', 'V003_75')",0.0,,
1.0178891108939185,1100.0,,"('V005_49', 'V005_50')",0.0,"('V003_75', 'V003_76')",0.0,,
1.079277241407677,1123.0,,"('V005_50', 'V005_51')",0.0,"('V003_76', 'V003_77')",0.0,,
1.1395872590303662,1146.0,,"('V005_51', 'V005_52')",0.0,"('V003_77', 'V003_78')",0.0,,
1.19880234712988,1169.0,,"('V005_52', 'V005_53')",0.0,"('V003_78', 'V003_79')",0.0,,
1.2569101972064682,1192.0,,"('V005_53', 'V005_54')",0.0,"('V003_79', 'V003_80')",0.0,,
1.3139023441775324,1215.0,,"('V005_54', 'V005_55')",0.0,"('V003_80', 'V003_81')",0.0,,
1.3697735068924144,1238.0,,"('V005_55', 'V005_56')",0.0,"('V003_81', 'V003_82')",0.0,,
1.4245209408141604,1261.0,,"('V005_56', 'V005_57')",0.0,"('V003_82', 'V003_83')",0.0,,
1.478143809801982,1284.0,,"('V005_57', 'V005_58')",0.0,"('V003_83', 'V003_84')",0.0,,
1.5306425846025946,1307.0,,"('V005_58', 'V005_59')",0.0,"('V003_84', 'V003_85')",0.0,,
