Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity,End Capacity
1,e1327,"V003_74_dep, V006_96_arr",0.0,0.0,4.0,4.0
1,e1328,"V003_74_arr, V003_74",0.0,0.0,2.0,2.0
1,e1329,"V003_75, V003_75_dep",0.0,0.0,1.0,1.0
1,e1330,"V003_75, V003_76",0.0,0.0,7.0,6.0
1,e1331,"V001_75_dep, V002_80_arr",0.0,0.0,3.0,3.0
1,e1332,"V001_75_arr, V001_75",0.0,0.0,2.0,2.0
1,e1333,"V001_76, V001_76_dep",0.0,0.0,1.0,1.0
1,e1334,"V001_76, V001_77",0.0,0.0,7.0,7.0
1,e1335,"V007_75_arr, V007_75",0.0,0.0,1.0,1.0
1,e1336,"V007_76, V007_76_dep",0.0,0.0,2.0,2.0
1,e1337,"V007_76, V007_77",0.0,0.0,7.0,7.0
1,e1338,"V002_75_arr, V002_75",0.0,0.0,1.0,1.0
1,e1339,"V002_76, V002_76_dep",0.0,0.0,5.0,5.0
1,e1340,"V002_76, V002_77",0.0,0.0,8.0,6.0
1,e1341,"V006_75_arr, V006_75",0.0,0.0,1.0,1.0
1,e1342,"V006_76, V006_76_dep",0.0,0.0,4.0,4.0
1,e1343,"V006_76, V006_77",0.0,0.0,8.0,8.0
1,e1344,"V003_75_dep, V006_97_arr",0.0,0.0,4.0,4.0
1,e1345,"V003_75_arr, V003_75",0.0,0.0,2.0,2.0
1,e1346,"V003_76, V003_76_dep",0.0,0.0,1.0,1.0
1,e1347,"V003_76, V003_77",0.0,0.0,7.0,6.0
1,e1348,"V001_76_dep, V002_81_arr",0.0,0.0,3.0,3.0
1,e1349,"V001_76_arr, V001_76",0.0,0.0,2.0,2.0
1,e1350,"V001_77, V001_77_dep",0.0,0.0,1.0,1.0
1,e1351,"V001_77, V001_78",0.0,0.0,7.0,7.0
1,e1352,"V007_76_arr, V007_76",0.0,0.0,1.0,1.0
1,e1353,"V007_77, V007_77_dep",0.0,0.0,2.0,2.0
1,e1354,"V007_77, V007_78",0.0,0.0,7.0,7.0
1,e1355,"V002_76_arr, V002_76",0.0,0.0,1.0,1.0
1,e1356,"V002_77, V002_77_dep",0.0,0.0,5.0,5.0
1,e1357,"V002_77, V002_78",0.0,0.0,8.0,6.0
1,e1358,"V006_76_arr, V006_76",0.0,0.0,1.0,1.0
1,e1359,"V006_77, V006_77_dep",0.0,0.0,4.0,4.0
1,e1360,"V006_77, V006_78",0.0,0.0,8.0,8.0
1,e1361,"V003_76_dep, V006_98_arr",0.0,0.0,4.0,4.0
1,e1362,"V003_76_arr, V003_76",0.0,0.0,2.0,2.0
1,e1363,"V003_77, V003_77_dep",0.0,0.0,1.0,1.0
