Allocations,Indices,Edge Information,Goods Lists,Sample and Int Allocations,Deconflicted Allocations,Utility,Budget,Payment
1.1158181484548937,460.0,,"('V004_21', 'V004_22')",1.0,"('V004_21', 'V004_22')",0.0,296.2404656754402,3.487352671718315
1.2316309336299065,483.0,,"('V004_22', 'V004_23')",1.0,"('V004_22', 'V004_23')",0.0,,
1.3474284041493925,506.0,,"('V004_23', 'V004_24')",1.0,"('V004_23', 'V004_24')",0.0,,
1.4631915186141595,529.0,,"('V004_24', 'V004_25')",1.0,"('V004_24', 'V004_25')",0.0,,
1.5788880088939454,552.0,,"('V004_25', 'V004_26')",1.0,"('V004_25', 'V004_26')",0.0,,
1.694469278886304,575.0,,"('V004_26', 'V004_27')",1.0,"('V004_26', 'V004_27')",0.0,,
1.809869287317999,598.0,,"('V004_27', 'V004_28')",1.0,"('V004_27', 'V004_28')",0.0,,
1.9250063539091855,621.0,,"('V004_28', 'V004_29')",1.0,"('V004_28', 'V004_29')",0.0,,
2.0397884160001567,644.0,,"('V004_29', 'V004_30')",1.0,"('V004_29', 'V004_30')",0.0,,
2.1541215256721595,667.0,,"('V004_30', 'V004_31')",1.0,"('V004_30', 'V004_31')",0.0,,
2.2679205933370423,690.0,,"('V004_31', 'V004_32')",1.0,"('V004_31', 'V004_32')",0.0,,
2.3811208449479317,713.0,,"('V004_32', 'V004_33')",1.0,"('V004_32', 'V004_33')",0.0,,
2.4936881835241356,736.0,,"('V004_33', 'V004_34')",1.0,"('V004_33', 'V004_34')",0.0,,
2.605626323144138,759.0,,"('V004_34', 'V004_35')",1.0,"('V004_34', 'V004_35')",0.0,,
1.912426975978759,782.0,,"('V004_35', 'V004_36')",1.0,"('V004_35', 'V004_36')",0.0,,
0.8045510787827513,781.0,,"('V004_35', 'V004_35_dep')",0.0,"('V004_36', 'V004_37')",0.0,,
1.242988087656991,805.0,,"('V004_36', 'V004_37')",1.0,"('V004_37', 'V004_37_dep')",0.0,,
0.7806801533886354,804.0,,"('V004_36', 'V004_36_dep')",0.0,"('V004_37_dep', 'V002_46_arr')",0.0,,
0.602967629219064,828.0,,"('V004_37', 'V004_38')",0.0,"('V002_46', 'V002_47')",0.0,,
0.7515307607633929,827.0,,"('V004_37', 'V004_37_dep')",1.0,"('V002_46_arr', 'V002_46')",0.0,,
-1.7662523724414672e-09,851.0,,"('V004_38', 'V004_39')",0.0,"('V002_47', 'V002_48')",0.0,,
0.7148892903984208,850.0,,"('V004_38', 'V004_38_dep')",0.0,"('V002_48', 'V002_49')",0.0,,
-1.2280263066387952e-07,874.0,,"('V004_39', 'V004_40')",0.0,"('V002_49', 'V002_50')",0.0,,
0.08972912415413598,873.0,,"('V004_39', 'V004_39_dep')",0.0,"('V002_50', 'V002_51')",0.0,,
0.05604520884478426,897.0,,"('V004_40', 'V004_41')",0.0,"('V002_51', 'V002_52')",0.0,,
0.11204603735410625,920.0,,"('V004_41', 'V004_42')",0.0,"('V002_52', 'V002_53')",0.0,,
0.16795783521058866,943.0,,"('V004_42', 'V004_43')",0.0,"('V002_53', 'V002_54')",0.0,,
0.223736121534132,966.0,,"('V004_43', 'V004_44')",0.0,"('V002_54', 'V002_55')",0.0,,
0.27933646986201516,989.0,,"('V004_44', 'V004_45')",0.0,"('V002_55', 'V002_56')",0.0,,
0.3347145121448483,1012.0,,"('V004_45', 'V004_46')",0.0,"('V002_56', 'V002_57')",0.0,,
0.38982595158020567,1035.0,,"('V004_46', 'V004_47')",0.0,"('V002_57', 'V002_58')",0.0,,
0.44462658639836006,1058.0,,"('V004_47', 'V004_48')",0.0,"('V002_58', 'V002_59')",0.0,,
0.49907234411307316,1081.0,,"('V004_48', 'V004_49')",0.0,"('V002_59', 'V002_60')",0.0,,
0.5531193247943846,1104.0,,"('V004_49', 'V004_50')",0.0,"('V002_60', 'V002_61')",0.0,,
0.6067238539967704,1127.0,,"('V004_50', 'V004_51')",0.0,"('V002_61', 'V002_62')",0.0,,
0.6598425572965,1150.0,,"('V004_51', 'V004_52')",0.0,"('V002_62', 'V002_63')",0.0,,
0.7124324897746356,1173.0,,"('V004_52', 'V004_53')",0.0,"('V002_63', 'V002_64')",0.0,,
0.7644464388783544,1196.0,,"('V004_53', 'V004_54')",0.0,"('V002_64', 'V002_65')",0.0,,
0.8158393038800027,1219.0,,"('V004_54', 'V004_55')",0.0,"('V002_65', 'V002_66')",0.0,,
0.866578565782435,1242.0,,"('V004_55', 'V004_56')",0.0,"('V002_66', 'V002_67')",0.0,,
